,Date,TweetURL,User,Source,Location,Tweet
58,2020-10-24 01:45:03+00:00,https://twitter.com/weayaa26/status/1319817148009566209,weayaa26,Twitter for Android,"Tumpat, Kelantan","@ummullia cuba try telco onexox or yoodo. aku rasa tak mahal sangat, plus coverage dia celcom gak"
59,2020-10-04 10:47:55+00:00,https://twitter.com/ntsharisa/status/1312706006149820417,ntsharisa,Twitter for iPhone,Kuala Lumpur,@itsmesyamill Sama la. Yoodo kan under celcom beli internit mahal mahal pun buat taik juga🤷🏻‍♀️
60,2020-09-22 15:45:56+00:00,https://twitter.com/FaridOthman_/status/1308432350850686976,FaridOthman_,Twitter for iPhone,"Putrajaya, Wilayah Persekutuan",@ciktupik Try topik dari bayar bill digi kau mahal nk mampos tu apply yoodo nie
61,2020-09-16 15:38:41+00:00,https://twitter.com/fazshara/status/1306256198086193152,fazshara,Twitter for Android,"Kuantan, Selayang","@smilee_miss 2 line yg paling elok,celcom ngan maxis...2 2 mahal gila😂 sebab tu la mahal kot🤣...yang yoodo tu elok sebab boleh customize apa yg kita nak,bayar apa yg kita nak. Try lah website dia,tengok plan macam mana nak...simcard pun free je https://t.co/9IxYCOuWPo"
62,2020-09-16 10:01:34+00:00,https://twitter.com/hi4tuff/status/1306171362474483712,hi4tuff,Twitter for iPhone,,Rm48 sebulan mahal ke? Aku baru order yoodo ni
63,2020-09-14 05:21:37+00:00,https://twitter.com/kymsra/status/1305376131076374530,kymsra,Twitter for Android,Land Of Dawn,Mahal babi plan yoodo
64,2020-08-31 13:24:09+00:00,https://twitter.com/bio_as91/status/1300424134929727488,bio_as91,Twitter for Android,Penang,"aku saja nak test yoodo punya simcard, tapi yg aku heran, awat 20gb = rm20, tapi kalau 15gb jadi rm 35.. Makin rendah makin mahal pulak.. Hshshshhss.. Terus aku cancel.."
65,2020-07-28 16:33:48+00:00,https://twitter.com/Miui_poco/status/1288150674417446912,Miui_poco,Twitter for Android,,"Kiri - Yes 4G
Kanan - Yoodo (rangkaian Celcom)

Walaupun Yoodo lebih mahal berbanding Yes 4G tapi saya tetap melanggan Yoodo kerana ia menggunakan rangkaian Celcom

Tanpa ragu-ragu, rangkaian Celcom adalah rangkaian yang paling luas di Malaysia https://t.co/Uw1Qn0kCwQ"
66,2020-07-27 17:27:41+00:00,https://twitter.com/ropiegopi/status/1287801847101546497,ropiegopi,Twitter for iPhone,"Johore, Malaysia",@SlhddnM @mizxmazlan Yoodo add on data mahal sangat. Lain gempak dah
67,2020-07-26 08:59:14+00:00,https://twitter.com/nelidiaa/status/1287311506879549441,nelidiaa,Twitter for iPhone,,"@sayyidsafari Maxis mahal la u. Tukar la yoodo sekarang, insyaAllah sampai 1-2 hari je. Free je u 😂"
68,2020-07-26 02:32:14+00:00,https://twitter.com/MrAriffFauzi/status/1287214114872336384,MrAriffFauzi,Twitter for iPhone,Taiping,Orang kecoh kecohh yoodo ni tak rasa mahal ke? Setup plan 20gb 20rm
69,2020-07-23 20:50:24+00:00,https://twitter.com/KhaiAzammmm/status/1286403313513066496,KhaiAzammmm,Twitter for Android,,"Hurm. Sejak bila plk yoodo ni murah  i mean base data dia. 20GB for only RM20? Dulu nk custom plan, tarik 2GB saja dah RM12. Mahal, terus tak jadik"
70,2020-07-22 11:51:31+00:00,https://twitter.com/xaminyx/status/1285905308242468866,xaminyx,Twitter for Android,The Shed End,Macam nak beli jersey Yoodo Gank. Tapi macam mahal nohhh. Jersey saja 80. Tambah in game name 100. Kahkah!
71,2020-07-18 14:09:52+00:00,https://twitter.com/sebbywaifuu/status/1284490575345971202,sebbywaifuu,Twitter for iPhone,"Mondstadt, Teyvat","Cam tempted nak tukar sim lagi. Dulu tunetalk mahal teruk. Rela tngok rumput tak main phone sbb add on data mahal. Pastu tukar digi, line pula kejap ada kejap ghaib. Pastu tukar celcom, alhamdulillah okay tapi tetiba nmpk ads yoodo cam lagi murah... skskskksks"
72,2020-07-13 23:36:59+00:00,https://twitter.com/sorarasyido/status/1282821355868549120,sorarasyido,Twitter for iPhone,Celestia,Dulu yoodo ni laju sbb xramai guna. Skrg kejap2 line prob. Lps tu makin lama makin mahal data. But still murah dari telco lain la.
73,2020-07-13 21:48:47+00:00,https://twitter.com/thewanss/status/1282794124882505729,thewanss,Twitter for Android,Malaysia,Yoodo mahal nak mampossss :')
74,2020-07-10 13:00:01+00:00,https://twitter.com/abd_jabbar/status/1281573895590428672,abd_jabbar,Twitter for iPhone,Lives in Tuaran,@adreannazulaika @aqilfeehily yoodo punya 100GB x mahal pun
75,2020-07-07 13:40:22+00:00,https://twitter.com/shmyzm/status/1280496885850128391,shmyzm,Twitter for iPhone,MY,"Sejak pakai yoodo ni aku rasa bodo pula bayar bil celcom ni, dah la mahal harey betul"
